amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,is_anomaly
63.48,78.32,-14.84,12,2858,0,trusted_device,same_city,0
307.57,290.13,17.44,1,830,0,trusted_device,same_city,0
69.15,77.77,-8.61,8,229,0,trusted_device,same_city,0
96.3,116.71,-20.41,1,438,0,trusted_device,same_city,0
122.39,117.49,4.91,5,91,0,trusted_device,same_city,0
22.95,22.91,0.04,0,157,0,trusted_device,same_city,0
86.66,73.17,13.49,15,2536,0,trusted_device,same_city,0
279.57,273.28,6.28,2,831,0,trusted_device,same_city,0
207.0,219.66,-12.66,3,145,0,trusted_device,same_city,0
71.26,68.24,3.02,16,1641,0,trusted_device,different_city,0
135.96,141.62,-5.66,10,1120,0,trusted_device,same_city,0
88.05,88.58,-0.53,7,1704,0,trusted_device,same_city,0
57.33,52.8,4.52,17,1074,0,trusted_device,same_city,0
60.75,54.35,6.41,13,1755,0,trusted_device,same_city,0
101.61,126.86,-25.25,1,277,1,new_device,same_city,0
146.13,143.4,2.72,10,1115,0,trusted_device,same_city,0
87.49,131.62,-44.13,2,147,0,trusted_device,same_city,0
163.32,115.86,47.46,8,81,0,trusted_device,same_city,0
36.24,37.86,-1.62,0,15,1,trusted_device,same_city,0
101.9,98.06,3.85,11,2803,0,trusted_device,same_city,0
93.25,112.19,-18.94,6,74,0,trusted_device,same_city,0
40.01,41.32,-1.31,13,2475,0,trusted_device,same_city,0
101.32,88.25,13.08,9,2617,0,trusted_device,same_city,0
642.1,77.14,564.96,31,42,0,trusted_device,different_city,1
68.37,74.42,-6.06,0,174,0,trusted_device,same_city,0
82.78,73.85,8.93,3,62,0,trusted_device,same_city,0
344.02,299.16,44.86,1,842,0,trusted_device,same_city,0
248.06,228.33,19.73,0,389,0,trusted_device,same_city,0
170.57,217.02,-46.46,0,456,0,trusted_device,same_city,0
433.74,391.09,42.65,1,582,0,new_device,same_city,0
108.41,101.76,6.64,2,318,0,trusted_device,same_city,0
304.6,342.92,-38.32,4,785,0,trusted_device,same_city,0
116.64,115.04,1.6,12,2376,0,trusted_device,same_city,0
29.47,63.59,-34.12,1,717,0,trusted_device,same_city,0
209.86,198.98,10.88,1,492,0,trusted_device,same_city,0
164.32,136.82,27.49,0,301,1,trusted_device,same_city,0
158.29,144.04,14.25,0,451,0,new_device,same_city,0
172.17,207.54,-35.37,0,570,0,trusted_device,same_city,0
596.49,110.29,486.2,35,1015,1,emulated_device,different_city,1
471.24,466.63,4.62,2,829,0,trusted_device,same_city,0
79.42,67.92,11.5,16,1651,0,trusted_device,same_city,0
54.84,53.42,1.43,0,465,0,trusted_device,same_city,0
80.2,70.34,9.86,0,99,0,trusted_device,same_city,0
75.96,62.99,12.97,5,40,1,trusted_device,same_city,0
79.14,60.19,18.95,2,12,0,new_device,same_city,0
102.74,110.04,-7.3,13,1124,0,trusted_device,same_city,0
268.66,168.1,100.56,2,397,0,trusted_device,same_city,0
72.77,59.8,12.97,0,201,0,trusted_device,same_city,0
80.92,64.47,16.45,14,735,0,trusted_device,same_city,0
177.42,132.66,44.76,3,1175,0,trusted_device,same_city,0
49.13,72.93,-23.8,1,477,0,trusted_device,same_city,0
570.96,66.71,504.25,11,395,1,new_device,different_city,1
260.2,250.56,9.64,1,1250,0,trusted_device,same_city,0
348.11,314.57,33.54,0,355,0,trusted_device,same_city,0
65.02,94.49,-29.47,0,196,0,trusted_device,same_city,0
260.65,229.14,31.51,0,176,1,trusted_device,same_city,0
103.22,83.27,19.96,14,1299,0,trusted_device,same_city,0
84.63,70.83,13.81,2,1332,0,trusted_device,same_city,0
91.88,90.68,1.2,1,348,1,trusted_device,same_city,0
80.36,80.99,-0.63,2,35,1,trusted_device,same_city,0
67.38,63.12,4.27,2,94,0,trusted_device,same_city,0
318.43,288.59,29.84,0,947,1,trusted_device,different_city,0
87.18,81.46,5.72,10,812,0,trusted_device,same_city,0
451.74,362.03,89.71,5,414,1,trusted_device,same_city,0
49.09,45.86,3.23,4,1308,0,trusted_device,same_city,0
34.05,61.59,-27.54,3,13,0,trusted_device,same_city,0
208.43,160.79,47.65,4,144,0,trusted_device,same_city,0
95.59,82.93,12.66,2,105,0,trusted_device,same_city,0
215.31,178.16,37.16,4,821,0,trusted_device,same_city,0
89.18,76.83,12.35,3,1174,0,new_device,same_city,0
71.35,80.81,-9.46,9,1954,0,trusted_device,same_city,0
304.81,342.23,-37.42,3,1209,0,trusted_device,same_city,0
196.6,196.32,0.28,3,875,0,new_device,same_city,0
454.95,51.88,403.07,68,1070,1,emulated_device,different_city,1
31.29,18.44,12.85,0,79,0,trusted_device,same_city,0
113.76,165.0,-51.24,0,384,0,trusted_device,same_city,0
108.3,110.48,-2.18,9,1559,0,trusted_device,same_city,0
116.3,110.66,5.63,13,2284,0,trusted_device,same_city,0
307.71,314.13,-6.42,0,355,0,new_device,same_city,0
111.66,87.12,24.54,2,205,0,new_device,same_city,0
118.19,116.2,1.99,11,2387,0,trusted_device,same_city,0
93.26,88.49,4.78,6,1820,0,trusted_device,same_city,0
79.75,85.99,-6.24,9,2385,0,trusted_device,same_city,0
42.66,48.73,-6.07,5,2367,0,trusted_device,same_city,0
216.86,171.59,45.28,0,383,0,trusted_device,same_city,0
100.98,94.75,6.23,4,673,0,trusted_device,same_city,0
415.4,449.16,-33.76,3,1158,0,new_device,same_city,0
165.67,179.11,-13.44,2,1338,0,trusted_device,same_city,0
172.18,221.22,-49.03,2,1282,0,trusted_device,same_city,0
66.62,73.05,-6.42,12,939,0,trusted_device,different_city,0
62.23,57.34,4.88,1,89,0,trusted_device,different_city,0
777.96,525.53,252.42,2,665,0,trusted_device,same_city,0
354.49,436.86,-82.37,3,448,0,trusted_device,same_city,0
182.17,130.06,52.1,2,1177,0,trusted_device,same_city,0
47.94,49.39,-1.44,10,1405,0,new_device,same_city,0
106.3,98.43,7.87,0,153,0,trusted_device,same_city,0
72.24,74.0,-1.76,9,824,0,trusted_device,same_city,0
155.29,169.05,-13.76,2,612,0,trusted_device,same_city,0
62.6,61.67,0.93,16,2410,1,trusted_device,same_city,0
71.92,56.92,15.0,9,1259,0,trusted_device,same_city,0
110.65,111.75,-1.1,4,594,0,trusted_device,same_city,0
179.57,188.72,-9.15,2,596,0,trusted_device,same_city,0
92.67,76.4,16.28,0,170,0,trusted_device,same_city,0
9.79,80.91,-71.12,0,490,0,trusted_device,same_city,0
473.76,423.29,50.46,4,1050,0,new_device,same_city,0
75.09,78.19,-3.09,14,1777,0,trusted_device,same_city,0
145.7,151.11,-5.41,1,412,0,trusted_device,same_city,0
85.51,113.66,-28.15,9,391,0,trusted_device,same_city,0
71.41,93.16,-21.75,4,87,0,new_device,different_city,0
291.73,308.72,-16.99,1,617,0,trusted_device,same_city,0
85.2,76.67,8.53,3,353,0,trusted_device,same_city,0
75.72,68.36,7.36,15,1648,0,trusted_device,same_city,0
91.99,184.02,-92.03,5,448,1,trusted_device,same_city,0
40.44,31.59,8.86,1,148,1,trusted_device,same_city,0
4406.14,475.06,3931.08,38,763,0,trusted_device,same_city,1
859.46,112.76,746.7,10,248,1,new_device,different_city,1
63.23,66.91,-3.68,1,283,0,trusted_device,same_city,0
181.03,184.32,-3.28,3,1149,0,trusted_device,same_city,0
120.67,121.17,-0.5,0,34,0,new_device,same_city,0
146.79,108.66,38.13,0,42,1,new_device,same_city,0
110.84,90.94,19.9,0,241,1,trusted_device,same_city,0
108.39,94.45,13.94,5,459,0,trusted_device,same_city,0
69.02,68.05,0.97,13,668,0,trusted_device,same_city,0
146.89,132.91,13.98,2,1159,0,trusted_device,same_city,0
522.35,75.57,446.78,20,16,1,emulated_device,same_city,1
101.57,99.98,1.59,16,967,0,trusted_device,same_city,0
119.01,91.02,27.99,1,116,0,new_device,same_city,0
198.85,169.9,28.95,2,456,0,trusted_device,same_city,0
47.43,56.33,-8.91,13,1747,0,trusted_device,same_city,0
136.23,117.29,18.94,3,445,0,trusted_device,same_city,0
103.3,89.14,14.16,6,2115,0,trusted_device,same_city,0
2787.94,372.82,2415.12,52,753,0,new_device,same_city,1
79.05,78.1,0.95,9,2740,0,trusted_device,same_city,0
38.22,39.3,-1.08,16,1656,0,trusted_device,same_city,0
186.12,163.41,22.71,1,312,0,trusted_device,same_city,0
68.75,99.45,-30.7,2,40,1,trusted_device,same_city,0
125.51,137.99,-12.48,0,148,1,trusted_device,same_city,0
34.15,48.55,-14.4,0,24,1,trusted_device,same_city,0
73.23,64.15,9.09,18,1506,0,trusted_device,same_city,0
164.16,146.11,18.05,9,796,0,trusted_device,same_city,0
56.13,68.18,-12.05,4,1273,0,trusted_device,same_city,0
80.49,71.7,8.8,3,240,0,trusted_device,same_city,0
96.51,106.53,-10.02,15,1019,0,trusted_device,same_city,0
93.62,70.63,22.99,0,38,1,new_device,same_city,0
103.77,100.58,3.19,5,180,1,new_device,same_city,0
79.82,80.0,-0.18,7,1196,0,trusted_device,same_city,0
684.51,99.13,585.38,17,50,1,emulated_device,different_city,1
35.92,31.37,4.54,1,885,0,trusted_device,same_city,0
117.47,83.98,33.48,1,295,1,trusted_device,different_city,0
66.22,76.18,-9.96,7,579,0,trusted_device,same_city,0
48.69,58.12,-9.42,0,22,0,trusted_device,same_city,0
610.34,563.49,46.85,0,840,0,trusted_device,same_city,0
38.31,47.3,-8.99,5,999,0,trusted_device,same_city,0
244.43,244.61,-0.18,1,1218,0,trusted_device,same_city,0
38.74,39.04,-0.3,15,2722,0,trusted_device,same_city,0
195.33,192.65,2.68,6,1041,0,trusted_device,different_city,0
308.38,242.93,65.45,1,655,0,trusted_device,same_city,0
110.57,94.37,16.2,7,172,0,trusted_device,same_city,0
18.31,48.87,-30.56,0,65,0,new_device,same_city,0
69.9,48.1,21.8,0,28,0,new_device,different_city,0
53.32,36.72,16.6,0,89,0,trusted_device,same_city,0
169.71,191.94,-22.23,4,185,0,trusted_device,same_city,0
80.28,76.96,3.32,9,2723,0,trusted_device,same_city,0
64.2,68.61,-4.42,10,1372,0,trusted_device,same_city,0
85.16,100.23,-15.07,13,2474,0,trusted_device,same_city,0
79.4,95.69,-16.29,4,30,1,new_device,same_city,0
90.75,93.24,-2.49,2,243,0,trusted_device,same_city,0
26.98,51.84,-24.86,1,69,0,trusted_device,different_city,0
110.03,94.49,15.54,2,300,0,trusted_device,same_city,0
73.0,60.09,12.91,18,1258,0,trusted_device,same_city,0
354.93,238.86,116.07,1,1287,0,trusted_device,same_city,0
45.79,54.07,-8.28,0,470,0,trusted_device,different_city,0
37.6,40.39,-2.79,1,77,0,emulated_device,same_city,0
64.32,61.17,3.15,15,1388,0,trusted_device,same_city,0
144.43,150.35,-5.92,5,640,0,trusted_device,same_city,0
126.72,114.38,12.34,6,586,1,trusted_device,different_city,0
43.67,42.68,1.0,14,2727,0,trusted_device,same_city,0
116.72,157.86,-41.14,1,419,0,new_device,same_city,0
97.06,107.01,-9.96,2,252,0,trusted_device,different_city,0
113.49,124.46,-10.97,3,208,0,trusted_device,same_city,0
70.88,73.68,-2.8,3,169,0,trusted_device,same_city,0
193.35,201.16,-7.81,2,476,0,new_device,same_city,0
28.79,53.78,-25.0,1,636,0,trusted_device,same_city,0
113.34,107.67,5.67,6,334,0,trusted_device,same_city,0
56.94,70.2,-13.26,19,1272,0,trusted_device,same_city,0
40.06,43.91,-3.86,4,54,0,trusted_device,different_city,0
82.36,91.5,-9.15,10,2765,0,trusted_device,same_city,0
198.85,240.59,-41.74,1,458,0,trusted_device,same_city,0
231.4,233.67,-2.27,4,654,0,trusted_device,same_city,0
168.27,129.08,39.19,1,70,1,trusted_device,same_city,0
72.68,91.84,-19.16,6,136,0,trusted_device,same_city,0
363.09,309.94,53.15,2,391,0,trusted_device,same_city,0
87.93,102.17,-14.25,0,472,0,trusted_device,same_city,0
137.63,129.6,8.03,1,461,0,trusted_device,same_city,0
160.14,130.92,29.23,7,249,0,trusted_device,same_city,0
77.72,89.73,-12.01,1,1131,0,trusted_device,same_city,0
42.11,65.59,-23.48,2,65,0,trusted_device,same_city,0
297.24,297.78,-0.54,0,842,0,trusted_device,same_city,0
87.61,79.44,8.17,1,55,0,new_device,different_city,0
77.56,88.5,-10.94,0,877,0,trusted_device,same_city,0
164.35,136.14,28.2,1,55,1,new_device,same_city,0
117.32,97.72,19.6,18,728,0,trusted_device,different_city,0
75.62,198.18,-122.56,6,1046,0,trusted_device,different_city,0
520.6,145.33,375.27,28,222,1,emulated_device,different_city,1
318.94,234.38,84.56,0,394,0,trusted_device,same_city,0
58.01,58.26,-0.25,16,881,0,trusted_device,same_city,0
89.38,93.74,-4.36,3,21,0,new_device,same_city,0
229.78,223.62,6.16,4,768,0,trusted_device,same_city,0
62.91,73.78,-10.87,2,192,0,trusted_device,different_city,0
96.38,97.52,-1.14,7,1807,0,trusted_device,same_city,0
39.12,77.61,-38.49,0,452,0,trusted_device,same_city,0
120.53,129.69,-9.15,0,28,0,emulated_device,different_city,0
82.23,64.95,17.28,4,42,0,new_device,same_city,0
41.85,43.09,-1.24,13,2464,0,trusted_device,same_city,0
86.9,89.49,-2.59,10,698,0,trusted_device,same_city,0
149.53,92.85,56.68,0,38,0,trusted_device,same_city,0
85.02,94.33,-9.31,17,2525,0,trusted_device,same_city,0
616.72,111.5,505.22,40,43,1,emulated_device,different_city,1
84.69,69.78,14.91,8,2629,0,new_device,same_city,0
363.83,59.95,303.88,48,2540,1,new_device,different_city,1
67.14,67.45,-0.31,8,1674,0,trusted_device,same_city,0
47.82,49.05,-1.23,11,1413,1,trusted_device,same_city,0
26.15,61.21,-35.06,2,1277,0,new_device,same_city,0
188.03,215.62,-27.59,0,137,0,trusted_device,same_city,0
62.27,50.04,12.23,0,834,0,new_device,same_city,0
44.33,57.73,-13.4,9,1948,0,trusted_device,same_city,0
87.52,126.29,-38.76,4,11,0,trusted_device,different_city,0
94.39,96.34,-1.94,17,738,0,trusted_device,same_city,0
100.06,98.36,1.69,8,2786,0,new_device,same_city,0
87.53,89.6,-2.07,4,924,0,trusted_device,same_city,0
325.92,56.36,269.56,36,101,1,emulated_device,different_city,1
383.0,391.22,-8.22,2,427,0,trusted_device,same_city,0
82.36,84.78,-2.42,0,507,1,trusted_device,same_city,0
69.28,70.67,-1.38,15,2867,0,trusted_device,same_city,0
76.08,50.16,25.92,7,62,0,trusted_device,same_city,0
45.57,70.63,-25.06,1,433,0,trusted_device,same_city,0
136.29,145.43,-9.13,0,401,1,trusted_device,same_city,0
75.6,53.43,22.17,0,452,0,trusted_device,same_city,0
221.83,233.29,-11.46,4,244,0,trusted_device,same_city,0
90.8,98.58,-7.78,2,286,0,new_device,same_city,0
42.47,42.58,-0.12,11,2699,0,trusted_device,same_city,0
67.78,73.89,-6.11,18,2092,0,trusted_device,same_city,0
97.25,91.68,5.57,15,743,0,trusted_device,same_city,0
1245.77,202.83,1042.94,28,755,1,new_device,different_city,1
64.27,104.48,-40.21,3,55,0,new_device,different_city,0
374.19,54.45,319.74,22,43,1,new_device,same_city,1
332.21,272.0,60.22,2,1280,0,trusted_device,same_city,0
55.88,58.3,-2.41,14,1170,1,trusted_device,same_city,0
77.7,76.95,0.75,8,1299,0,trusted_device,different_city,0
64.05,57.94,6.11,16,882,0,trusted_device,same_city,0
103.35,117.97,-14.63,1,458,0,trusted_device,same_city,0
58.75,65.62,-6.87,9,847,0,trusted_device,different_city,0
56.17,78.76,-22.59,2,450,0,trusted_device,different_city,0
243.49,212.03,31.46,1,490,0,trusted_device,same_city,0
69.48,68.19,1.29,1,794,0,trusted_device,same_city,0
53.03,96.72,-43.69,4,100,0,trusted_device,same_city,0
373.82,385.55,-11.73,2,870,1,trusted_device,different_city,0
113.98,134.17,-20.19,1,1065,0,trusted_device,same_city,0
54.24,76.54,-22.3,3,1200,0,trusted_device,same_city,0
111.69,109.72,1.97,1,9,0,trusted_device,same_city,0
78.73,95.64,-16.91,4,72,0,trusted_device,same_city,0
93.79,94.11,-0.32,2,108,0,trusted_device,same_city,0
209.92,206.18,3.74,5,726,0,trusted_device,same_city,0
229.91,211.37,18.54,0,552,0,trusted_device,same_city,0
172.93,129.35,43.58,2,1181,0,trusted_device,same_city,0
136.15,118.5,17.65,6,584,0,trusted_device,same_city,0
419.95,439.83,-19.88,2,830,0,trusted_device,different_city,0
115.29,97.39,17.89,2,199,0,trusted_device,same_city,0
98.97,84.33,14.64,0,90,1,trusted_device,same_city,0
24.39,24.48,-0.09,2,70,1,trusted_device,different_city,0
115.68,112.21,3.46,6,387,0,new_device,same_city,0
45.46,50.74,-5.29,2,270,0,trusted_device,same_city,0
165.33,140.42,24.91,2,365,0,trusted_device,same_city,0
60.78,100.26,-39.48,2,213,1,trusted_device,same_city,0
85.62,97.0,-11.38,3,896,0,trusted_device,same_city,0
63.92,68.88,-4.96,8,1681,0,trusted_device,same_city,0
127.38,129.44,-2.05,2,145,0,trusted_device,same_city,0
354.42,407.08,-52.67,2,395,0,trusted_device,same_city,0
104.14,120.81,-16.67,4,307,0,trusted_device,same_city,0
142.22,124.18,18.03,0,266,0,new_device,same_city,0
124.32,121.81,2.51,6,1196,0,trusted_device,same_city,0
189.12,163.93,25.19,3,51,1,trusted_device,same_city,0
114.8,70.03,44.77,4,1279,0,trusted_device,different_city,0
59.82,68.49,-8.67,16,1646,0,trusted_device,same_city,0
280.99,359.51,-78.52,1,416,0,new_device,same_city,0
134.98,126.4,8.58,2,321,0,trusted_device,same_city,0
84.7,75.7,9.0,0,23,0,trusted_device,different_city,0
334.89,407.78,-72.89,3,399,0,new_device,same_city,0
477.48,484.47,-7.0,3,760,0,new_device,same_city,0
159.78,33.09,126.69,25,29,1,trusted_device,different_city,1
876.11,100.97,775.14,48,2104,0,emulated_device,different_city,1
267.07,50.01,217.06,34,955,1,new_device,different_city,1
31.38,30.24,1.13,3,873,0,trusted_device,same_city,0
133.38,156.65,-23.27,0,452,1,trusted_device,different_city,0
89.11,87.23,1.88,8,1606,0,trusted_device,same_city,0
920.42,112.58,807.84,51,1435,1,trusted_device,different_city,1
77.46,60.76,16.7,3,642,0,trusted_device,same_city,0
53.33,54.82,-1.49,12,2651,0,trusted_device,same_city,0
59.61,69.44,-9.83,0,229,0,trusted_device,same_city,0
80.58,51.76,28.82,5,36,0,trusted_device,same_city,0
81.81,77.36,4.46,0,48,0,trusted_device,different_city,0
52.44,56.42,-3.98,4,67,0,trusted_device,same_city,0
47.17,48.84,-1.67,10,1399,0,trusted_device,same_city,0
90.45,113.69,-23.24,6,67,1,trusted_device,different_city,0
213.91,237.65,-23.74,3,461,0,trusted_device,same_city,0
68.13,95.97,-27.84,0,27,0,trusted_device,same_city,0
102.4,102.46,-0.06,10,2671,0,trusted_device,same_city,0
540.56,55.78,484.78,34,1080,1,trusted_device,different_city,1
64.23,68.62,-4.39,5,417,0,trusted_device,same_city,0
76.99,89.48,-12.49,4,593,0,trusted_device,same_city,0
86.63,91.04,-4.4,10,2428,0,trusted_device,same_city,0
100.9,124.63,-23.73,4,770,0,trusted_device,different_city,0
28.35,35.41,-7.06,13,1212,0,trusted_device,same_city,0
26.31,55.23,-28.93,5,17,0,trusted_device,same_city,0
72.03,63.07,8.96,6,1361,0,trusted_device,same_city,0
116.85,116.56,0.28,11,2386,0,trusted_device,same_city,0
143.32,148.02,-4.71,6,417,1,trusted_device,same_city,0
184.38,144.07,40.31,0,204,0,trusted_device,same_city,0
232.02,238.59,-6.57,0,167,0,trusted_device,same_city,0
91.19,90.02,1.17,4,117,0,trusted_device,same_city,0
111.81,111.5,0.31,12,2132,0,trusted_device,same_city,0
47.33,38.76,8.56,2,27,0,trusted_device,same_city,0
53.06,61.8,-8.74,0,276,1,trusted_device,same_city,0
224.06,147.32,76.74,4,65,0,trusted_device,different_city,0
124.56,106.76,17.8,0,444,1,trusted_device,same_city,0
206.52,205.39,1.13,2,888,0,trusted_device,same_city,0
39.47,47.16,-7.69,6,1759,0,trusted_device,same_city,0
325.75,415.18,-89.42,3,534,0,trusted_device,same_city,0
91.1,55.62,35.47,9,73,0,new_device,different_city,0
48.32,53.48,-5.15,6,2034,0,trusted_device,same_city,0
84.54,82.14,2.4,10,785,0,trusted_device,same_city,0
86.04,93.4,-7.36,7,2702,0,trusted_device,same_city,0
237.92,165.02,72.9,6,454,0,trusted_device,different_city,0
106.86,77.39,29.47,11,174,0,new_device,same_city,0
45.65,53.42,-7.77,4,1337,0,trusted_device,same_city,0
113.9,97.72,16.18,10,1156,0,trusted_device,same_city,0
119.27,133.29,-14.02,2,1264,0,new_device,same_city,0
29.2,52.01,-22.8,0,49,0,new_device,same_city,0
112.47,91.95,20.52,17,761,0,trusted_device,same_city,0
1287.54,155.96,1131.58,34,19,1,trusted_device,same_city,1
87.43,134.61,-47.19,1,773,0,trusted_device,different_city,0
99.86,98.32,1.55,5,780,0,trusted_device,same_city,0
51.51,49.12,2.39,11,1408,0,trusted_device,same_city,0
296.05,291.49,4.56,3,1290,0,trusted_device,same_city,0
113.0,125.31,-12.3,0,70,0,trusted_device,same_city,0
61.18,97.56,-36.38,0,849,1,trusted_device,same_city,0
58.82,91.26,-32.43,14,1298,0,trusted_device,same_city,0
76.03,110.87,-34.84,0,261,0,trusted_device,same_city,0
126.07,123.6,2.47,8,2916,0,trusted_device,same_city,0
722.49,132.88,589.61,29,266,1,emulated_device,different_city,1
43.53,58.3,-14.78,14,2543,0,trusted_device,different_city,0
49.99,50.06,-0.07,11,1403,0,trusted_device,same_city,0
459.8,360.37,99.43,5,1025,0,trusted_device,same_city,0
84.19,130.11,-45.92,0,442,0,trusted_device,same_city,0
238.49,209.11,29.38,2,478,0,trusted_device,same_city,0
66.23,69.46,-3.24,3,353,0,trusted_device,different_city,0
35.2,45.35,-10.16,4,36,0,trusted_device,same_city,0
61.16,58.31,2.85,0,35,0,trusted_device,same_city,0
261.09,266.46,-5.36,0,357,0,trusted_device,same_city,0
48.29,56.78,-8.49,1,26,0,new_device,different_city,0
33.76,33.16,0.6,3,62,0,new_device,same_city,0
76.45,153.23,-76.78,1,74,0,new_device,same_city,0
46.67,48.53,-1.86,11,1395,0,trusted_device,same_city,0
236.23,227.98,8.25,2,502,0,trusted_device,same_city,0
53.54,58.44,-4.9,2,31,0,trusted_device,different_city,0
32.55,25.35,7.19,2,11,0,new_device,different_city,0
115.22,72.44,42.78,1,40,0,trusted_device,same_city,0
261.72,38.52,223.2,82,2746,1,trusted_device,different_city,1
92.89,70.1,22.79,0,466,0,new_device,same_city,0
452.41,444.39,8.02,1,1160,0,trusted_device,same_city,0
244.53,31.43,213.1,30,51,1,trusted_device,same_city,1
461.61,50.53,411.08,18,920,1,new_device,different_city,1
